Role,jobtitle,company,city,state,country,language,formattedLocation,source,date,snippet,url,onmousedown,latitude,longitude,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,stations
Data Analyst,Mid Data Cleansing Analyst,Ipsos,,,ZA,en,South Africa,Ipsos,22/01/2019 09:46,Responsible for producing <b>data</b> quality & usability reports relating to the content of the databases and to address queries relating to the <b>data</b>.,http://www.indeed.co.za/viewjob?jk=c14e8c6f97a6429f&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZiwKMC0aKOfzSSPnFJh9EDI&indpubnum=9091824477922251&atk=1dlmkgdrgobp8801,"indeed_clk(this,'2368');",,,c14e8c6f97a6429f,FALSE,FALSE,TRUE,South Africa,8 months ago,
Data Analyst,Software Test Analyst,HR Corp,East Rand,GP,ZA,en,"East Rand, Gauteng",HR Corp,22/01/2019 11:21,Test for <b>data</b> seeding through databases for end to end testing. Minimum of 5 years’ experience as a test <b>analyst</b> in a SDLC environment.,http://www.indeed.co.za/viewjob?jk=00a88299e4fcfbd2&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZrDCwPBiKXWHsNM_mSbyWaQ&indpubnum=9091824477922251&atk=1dlmkg3aof1de800,"indeed_clk(this,'1591');",-26.183601,28.016191,00a88299e4fcfbd2,FALSE,FALSE,FALSE,"East Rand, Gauteng",8 months ago,
Data Analyst,Data Operations Analyst,Quest Staffing Solutions,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Adcorp,22/01/2019 14:11,The <b>Data</b> Operations <b>Analyst</b> is responsible for analyzing and compiling <b>data</b> from fund financial statements. This information helps clients understand portfolio…,http://www.indeed.co.za/viewjob?jk=af01898afb394633&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZhIgUOHXaPnwp4qBQMMGCfo&indpubnum=9091824477922251&atk=1dlmkfudaolnf800,"indeed_clk(this,'6553');",-33.91667,18.41667,af01898afb394633,FALSE,FALSE,FALSE,"Cape Town, Western Cape",8 months ago,
Network Engineer,Senior Mining Engineer,Golder Associates,Waterfall,ZN,ZA,en,"Waterfall, KwaZulu-Natal",Golder Associates,22/01/2019 18:46,"Golder has an exciting new opportunity for a Senior Mining <b>Engineer</b> based in Johannesburg, South Africa to join our community of high performing engineers,…",http://www.indeed.co.za/viewjob?jk=a331ce4959de94c6&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdChDxc1UKtHgsPPqAiebd4E&indpubnum=9091824477922251&atk=1dlmlhkt2ovv9800,"indeed_clk(this,'930');",-29.736507,30.8327,a331ce4959de94c6,FALSE,FALSE,FALSE,"Waterfall, KwaZulu-Natal",8 months ago,
Network Engineer,Technical Support Engineer at Vantage Advisory,careersome,Lagos,LA,NG,en,Lagos,careersome,22/01/2019 22:04,"Knowledge/work experience as a Technical Support <b>Engineer</b>, Desktop Support <b>Engineer</b> or similar role. Diagnose and troubleshoot technical issues, including…",http://ng.indeed.com/viewjob?jk=c99309b37afdf8b7&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vPcdQlfEtulsIynrXotCnN5vFSIFCoViYGH_IR6zq7_M&indpubnum=9091824477922251&atk=1dlmlicc5oab7800,"indeed_clk(this,'4964');",6.45407,3.39467,c99309b37afdf8b7,FALSE,FALSE,FALSE,Lagos,8 months ago,
Data Analyst,Data Analyst at Excite Panacea Limited (EPL),careersome,Lagos,LA,NG,en,Lagos,careersome,22/01/2019 22:04,"Excite Panacea Limited (EPL), an Information system hub, is recruiting to fill the position of <b>Data</b> <b>Analyst</b> in Lagos. Exposure to cloud technology - Azure, AWS.",http://ng.indeed.com/viewjob?jk=be89b36cd6193b07&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZuE-5djAidghQ9mF_Mv7Hvk&indpubnum=9091824477922251&atk=1dlmkgudaolng801,"indeed_clk(this,'9322');",6.45407,3.39467,be89b36cd6193b07,FALSE,FALSE,FALSE,Lagos,8 months ago,
Network Engineer,Software Engineer – Platform and DevOps,Datafin IT Recruitment,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Datafin IT Recruitment,23/01/2019 14:43,"<b>Network</b> theory and administration (linux). A young, dynamic, leading Online Retailer in Cape Town is looking for a Software <b>Engineer</b> – Platform and DevOps to…",http://www.indeed.co.za/viewjob?jk=7939c2c7d43a73e0&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdEhVU5OMsyiEhk5Kl1ctBJE&indpubnum=9091824477922251&atk=1dlmlhve6binr800,"indeed_clk(this,'1717');",-33.91667,18.41667,7939c2c7d43a73e0,FALSE,FALSE,FALSE,"Cape Town, Western Cape",8 months ago,
Network Engineer,ELECTRICAL ENGINEERS (2),kraf nig. limited,Lagos,LA,NG,en,Lagos,profdir,23/01/2019 15:51,"Evaluates electrical systems, products, components, because people and applications by designing and conducting research programs;",http://ng.indeed.com/viewjob?jk=9c0671d1d404f8e0&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vPcdQlfEtulsIynrXotCnN4vYDgJpp70QkV-W9_PCxt8&indpubnum=9091824477922251&atk=1dlmliddc5895800,"indeed_clk(this,'6027');",6.45407,3.39467,9c0671d1d404f8e0,FALSE,FALSE,FALSE,Lagos,8 months ago,
Data Analyst,Business Development Analyst at ​BellaNaija,careersome,Lagos,LA,NG,en,Lagos,careersome,23/01/2019 22:07,You must be able to analyse Marketing <b>Data</b>. Interested and qualified candidates should send their CV with Business Development <b>Analyst</b>. 1 to 3 years experience.,http://ng.indeed.com/viewjob?jk=d832bd61f87a99d1&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZuE-5djAidghQ9mF_Mv7Hvk&indpubnum=9091824477922251&atk=1dlmkgudaolng801,"indeed_clk(this,'9322');",6.45407,3.39467,d832bd61f87a99d1,FALSE,FALSE,FALSE,Lagos,8 months ago,
Data Analyst,Marketplace Analyst,takealot.com,,WC,ZA,en,Western Cape,takealot.com,24/01/2019 11:34,"We are looking for a <b>Data</b> <b>Analyst</b>: The <b>analyst</b> will work on varied ad-hoc <b>data</b> analytics tasks, as well as more structured commercial planning.",http://www.indeed.co.za/viewjob?jk=4c75bca9e41281a1&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZseUGkepZkvy0qt8sNazrto&indpubnum=9091824477922251&atk=1dlmkfrv4bmqo800,"indeed_clk(this,'4051');",,,4c75bca9e41281a1,FALSE,FALSE,FALSE,Western Cape,8 months ago,
Data Analyst,Senior C# Developer,NETWORK IT BRUMA,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Executive Placements,24/01/2019 16:12,"Consuming <b>Data</b> formats such as JSON/XML. The successful applicant will be responsible for implementing development projects of all descriptions, liaising with…",http://www.indeed.co.za/viewjob?jk=c2647ac7cb9d6744&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZieyichK1c84SOZe0-8sAr0&indpubnum=9091824477922251&atk=1dlmkgefqbm9h800,"indeed_clk(this,'3018');",-26.20227,28.04363,c2647ac7cb9d6744,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",8 months ago,
Data Analyst,Investigation Analyst at Halogen Security Company Limited,careersome,Lagos,LA,NG,en,Lagos,careersome,24/01/2019 22:06,"Analyze <b>data</b> to form proposals for improvements on services rendered. Bukola.olofintuyi@avanthalogen.com or resourcing@halogensecurity.com with ""Investigation…",http://ng.indeed.com/viewjob?jk=fc0c8f5be43210fb&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZk3qOl0s-z-qFpmUH5ULI3Q&indpubnum=9091824477922251&atk=1dlmkh0g6ngl3800,"indeed_clk(this,'1461');",6.45407,3.39467,fc0c8f5be43210fb,FALSE,FALSE,FALSE,Lagos,8 months ago,
Network Engineer,Software Engineer - iOS,takealot.com,Cape Town,WC,ZA,en,"Cape Town, Western Cape",takealot.com,25/01/2019 13:34,"Experience with <b>network</b> requests to RESTful APIs using best practice and well known libraries (AFNetworking etc). Help design, develop and refine new features.",http://www.indeed.co.za/viewjob?jk=7e5c50b46eba422a&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdBC9aJ6CryehIo8cZ4PbHMM&indpubnum=9091824477922251&atk=1dlmlhsq0ovv9800,"indeed_clk(this,'9023');",-33.91667,18.41667,7e5c50b46eba422a,FALSE,FALSE,FALSE,"Cape Town, Western Cape",8 months ago,
Data Analyst,Business Analyst,Armstrong Appointments,Durban,ZN,ZA,en,"Durban, KwaZulu-Natal",Armstrong Appointments,25/01/2019 21:01,"Co-ordinates user acceptance testing of the new system with the relevant business units that will include test plans, test cases and sample <b>data</b>.",http://www.indeed.co.za/viewjob?jk=7ec8d5a77a292374&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZts0OTHg-H0dr9hUysx4VU8&indpubnum=9091824477922251&atk=1dlmkg6hdf2hb801,"indeed_clk(this,'4877');",-29.85,31.01667,7ec8d5a77a292374,FALSE,FALSE,FALSE,"Durban, KwaZulu-Natal",8 months ago,
Data Analyst,Marketing and Communications Analyst at ​SHIFT Nigeria,careersome,Abuja,FC,NG,en,Abuja,careersome,26/01/2019 04:08,"Demonstrable experience in marketing <b>data</b> analytics and tools. Research and collect <b>data</b> on national, state, and local political leadership.",http://ng.indeed.com/viewjob?jk=19e88b745cce40ec&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZk3qOl0s-z-qFpmUH5ULI3Q&indpubnum=9091824477922251&atk=1dlmkh0g6ngl3800,"indeed_clk(this,'1461');",9.076478,7.398574,19e88b745cce40ec,FALSE,FALSE,FALSE,Abuja,8 months ago,
Data Analyst,Operations Support Analyst at Konga Online Shopping,careersome,Lagos,LA,NG,en,Lagos,careersome,28/01/2019 16:11,"With the subject matter captured as ""Operations Support <b>Analyst</b>"". Develop, generate, and review statistics, graphs, and numeric <b>data</b>. Less than 29 years old.",http://ng.indeed.com/viewjob?jk=6b15df61066d0f2f&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZuE-5djAidghQ9mF_Mv7Hvk&indpubnum=9091824477922251&atk=1dlmkgudaolng801,"indeed_clk(this,'9322');",6.45407,3.39467,6b15df61066d0f2f,FALSE,FALSE,FALSE,Lagos,8 months ago,
Data Analyst,Business Intelligence/Trade Planning Specialist at Hubmart Stores Limited,careersome,Lagos,LA,NG,en,Lagos,careersome,28/01/2019 22:36,"Business intelligence <b>analysts</b> work on large projects, huge <b>data</b> streams and deadlines. Business intelligence <b>analysts</b> use complex computer programs to mine…",http://ng.indeed.com/viewjob?jk=d1679e72a610441d&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZnu7SPzL2VSgKTc5zl0aCEU&indpubnum=9091824477922251&atk=1dlmkgvlsbinr800,"indeed_clk(this,'619');",6.45407,3.39467,d1679e72a610441d,FALSE,FALSE,FALSE,Lagos,8 months ago,
Data Analyst,Senior Business Analyst - Full Time,Innervation Value Added Services,,,ZA,en,South Africa,Innervation Value Added Services,29/01/2019 15:48,5 - 10 years relevant experience as a business <b>analyst</b> in a relevant domain. Innervation PAN African Payments is a leading PCI-compliant payment and.,http://www.indeed.co.za/viewjob?jk=ace45f599367ff9f&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZokfQOvhPpWw-1x7HCkFTXk&indpubnum=9091824477922251&atk=1dlmkghp2ole1800,"indeed_clk(this,'6386');",,,ace45f599367ff9f,FALSE,FALSE,TRUE,South Africa,7 months ago,
Data Analyst,Excel Analyst & Master Trainer at eHealth4everyone,careersome,Abuja,FC,NG,en,Abuja,careersome,31/01/2019 22:17,At least one year experience working extensively with Microsoft Excel & Google Sheets and performing <b>data</b> wrangling related roles.,http://ng.indeed.com/viewjob?jk=f0d9f7a786c3020e&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZk3qOl0s-z-qFpmUH5ULI3Q&indpubnum=9091824477922251&atk=1dlmkh0g6ngl3800,"indeed_clk(this,'1461');",9.076478,7.398574,f0d9f7a786c3020e,FALSE,FALSE,FALSE,Abuja,7 months ago,
Data Analyst,Credit Analyst,PY Placements,Durban,ZN,ZA,en,"Durban, KwaZulu-Natal",PY Placements,01/02/2019 18:33,A company situated in Durban requires a Credit <b>Analyst</b> Requirements: Duties & Responsibilities - Preparation of finance packs - Reporting to relevant bodies -…,http://www.indeed.co.za/viewjob?jk=49e4198791c3ce13&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZh-YX-wD0SlpmCSARE5EhzI&indpubnum=9091824477922251&atk=1dlmkgh41f1b3802,"indeed_clk(this,'5713');",-29.85,31.01667,49e4198791c3ce13,FALSE,FALSE,TRUE,"Durban, KwaZulu-Natal",7 months ago,
Data Analyst,Analyst,Armstrong Appointments,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Armstrong Appointments,04/02/2019 09:08,"<b>Data</b> management, analysis and report building. Above average ability to work with, analyse, interpret and report on <b>data</b>. BCom/BSc or equivalent in STATISTICS.",http://www.indeed.co.za/viewjob?jk=1fb7f99775280ba2&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZseUGkepZkvy0qt8sNazrto&indpubnum=9091824477922251&atk=1dlmkfrv4bmqo800,"indeed_clk(this,'4051');",-26.20227,28.04363,1fb7f99775280ba2,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",7 months ago,
Data Analyst,Ref no. ICS 03-2019 Principal Analyst (Business Systems),University of KwaZulu-Natal,,ZN,ZA,en,KwaZulu-Natal,University of KwaZulu-Natal,04/02/2019 10:58,The purpose of the job is primarily to drive the ICS division toward its overarching. Objective of compliance with the UKZN IT Strategy. Team that is in need.,http://www.indeed.co.za/viewjob?jk=72c620ad318c1a42&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZjPEuce1r3q77sHHTMzLHjA&indpubnum=9091824477922251&atk=1dlmkg0ljbinr800,"indeed_clk(this,'8866');",,,72c620ad318c1a42,FALSE,FALSE,FALSE,KwaZulu-Natal,7 months ago,
Data Analyst,x2 ANALYST PROGRAMMERS,Shide Consulting,,,ZA,en,South Africa,Shide Consulting,04/02/2019 15:13,<b>Data</b> warehouse and BI skills required. Our client in the Financial Service Industry has a 12-month contract vacancy for X2 Senior <b>Analyst</b> Programmer.,http://www.indeed.co.za/viewjob?jk=26130f3cfff544fd&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZh-YX-wD0SlpmCSARE5EhzI&indpubnum=9091824477922251&atk=1dlmkgh41f1b3802,"indeed_clk(this,'5713');",,,26130f3cfff544fd,FALSE,FALSE,TRUE,South Africa,7 months ago,
Data Analyst,Ingénieur Logiciel – Business Intelligence – Qlickview/sql (H/f) | Technopolis (Maroc),,Rabat,4,MA,fr,Rabat,e-ingenieur.info,05/02/2019 05:02,"<b>Analyste</b> Matières Premières H/F - Maroc - Casablanca, Grand Casablanca, MA. De formation BAC+5 minimum type école d’ingénieur ou autre (filière <b>data</b>), vous avez…",http://ma.indeed.com/viewjob?jk=ccc13a2ec5df0a43&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhjVlJqnNN7kWEIT_Bh4WSKksYztKg6YcWeBpo--oJoVp-YmrTjdT0pr6Ty3yPAoIYQ&indpubnum=9091824477922251&atk=1dlmkgl32f1b3800,"indeed_clk(this,'9777');",34.01325,-6.83255,ccc13a2ec5df0a43,FALSE,FALSE,FALSE,Rabat,il y a 7 mois,
Network Engineer,Automation technician,Network Recruitment,Pretoria,GP,ZA,en,"Pretoria, Gauteng",Network Recruitment,05/02/2019 11:33,"As specialist in the Electrical Engineering niche, my clients are constantly looking for exceptional <b>engineers</b> to their teams. Job Experience & Skills Required:",http://www.indeed.co.za/viewjob?jk=3cefa8ad47ee7a4a&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdBC9aJ6CryehIo8cZ4PbHMM&indpubnum=9091824477922251&atk=1dlmlhtf1f2hb801,"indeed_clk(this,'9697');",-25.74486,28.18783,3cefa8ad47ee7a4a,FALSE,FALSE,FALSE,"Pretoria, Gauteng",7 months ago,
Data Analyst,Senior Software Engineer / Technical Lead,Armstrong Appointments,Stellenbosch,WC,ZA,en,"Stellenbosch, Western Cape",Armstrong Appointments,06/02/2019 21:01,"Join the team of technical leaders developing application server components and user interfaces for <b>data</b> organization, <b>data</b> exploration, <b>data</b> analysis, data…",http://www.indeed.co.za/viewjob?jk=d5cba8e36d5cd97c&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZiwKMC0aKOfzSSPnFJh9EDI&indpubnum=9091824477922251&atk=1dlmkgdrgobp8801,"indeed_clk(this,'2368');",-33.93333,18.85,d5cba8e36d5cd97c,FALSE,FALSE,FALSE,"Stellenbosch, Western Cape",7 months ago,
Network Engineer,WIFI Resell Project Manager,Professionals4Africa Ltd,Lagos,LA,NG,en,Lagos,profdir,06/02/2019 21:55,A) Knowledge of mathematics/physics of data <b>network</b> phenomena relating to <b>network</b> performance: Manage a small team of <b>engineers</b> 2.,http://ng.indeed.com/viewjob?jk=aee838da1b56442a&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vPcdQlfEtulsIynrXotCnN4vYDgJpp70QkV-W9_PCxt8&indpubnum=9091824477922251&atk=1dlmliddc5895800,"indeed_clk(this,'6027');",6.45407,3.39467,aee838da1b56442a,FALSE,FALSE,FALSE,Lagos,7 months ago,
Network Engineer,INFRASTRUCTURE SPECIALIST,GVA Partners,Lagos,LA,NG,en,Lagos,profdir,06/02/2019 21:55,Ensuring that the <b>network</b> infrastructure is up and running. EXPERIENCE • Systems Administration/System <b>Engineer</b> certification in Unix and Microsoft (preferred);,http://ng.indeed.com/viewjob?jk=4970630cc5c62595&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vPcdQlfEtulsIynrXotCnN4vYDgJpp70QkV-W9_PCxt8&indpubnum=9091824477922251&atk=1dlmliddc5895800,"indeed_clk(this,'6027');",6.45407,3.39467,4970630cc5c62595,FALSE,FALSE,FALSE,Lagos,7 months ago,
Data Analyst,Server Analyst,GVA Partners,Lagos,LA,NG,en,Lagos,profdir,06/02/2019 21:55,"The ideal candidate will be responsible for monitoring, because than maintaining and managing Servers, and Infrastructure services operating on those servers.",http://ng.indeed.com/viewjob?jk=db9bfc57d8fd1136&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZnu7SPzL2VSgKTc5zl0aCEU&indpubnum=9091824477922251&atk=1dlmkgvlsbinr800,"indeed_clk(this,'619');",6.45407,3.39467,db9bfc57d8fd1136,FALSE,FALSE,FALSE,Lagos,7 months ago,
Network Engineer,NOC L2 Engineer – IP MPLS,GVA Partners,Lagos,LA,NG,en,Lagos,profdir,06/02/2019 21:55,Should have operations Experience of IP/MPLS MPBN to facilitate 2/3/4G <b>Network</b>. � Should have good working knowledge of IP MPLS <b>network</b> KPI.,http://ng.indeed.com/viewjob?jk=379b0d7016c674da&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vitcVaufXQz65y0e7uBWkrzxt0p7UwqIy1H80Nf_itq4&indpubnum=9091824477922251&atk=1dlmlibbano6d800,"indeed_clk(this,'3913');",6.45407,3.39467,379b0d7016c674da,FALSE,FALSE,FALSE,Lagos,7 months ago,
Network Engineer,L1 L2 Engineer remote support,GVA Partners,,LA,NG,en,Lagos,profdir,06/02/2019 21:55,Will be go-to point person other <b>engineers</b> can escalate complex <b>network</b> problems to. Demonstrate a willingness to transfer knowledge and coordinate with Tier 2…,http://ng.indeed.com/viewjob?jk=22d387e962976546&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vPcdQlfEtulsIynrXotCnN5vFSIFCoViYGH_IR6zq7_M&indpubnum=9091824477922251&atk=1dlmlicc5oab7800,"indeed_clk(this,'4964');",,,22d387e962976546,FALSE,FALSE,FALSE,Lagos,7 months ago,
Data Analyst,Internal Audit and Compliance Analyst,RENOL INTEGRATED,Lagos,LA,NG,en,Lagos,profdir,06/02/2019 21:56,High understanding of trading and <b>data</b> analysis. Extensive use of spreadsheets to analyze and present <b>data</b>. The Tasks and Responsibilities will be to:,http://ng.indeed.com/viewjob?jk=f970f75e3da00f82&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZk3qOl0s-z-qFpmUH5ULI3Q&indpubnum=9091824477922251&atk=1dlmkh0g6ngl3800,"indeed_clk(this,'1461');",6.45407,3.39467,f970f75e3da00f82,FALSE,FALSE,FALSE,Lagos,7 months ago,
Network Engineer,Network Engineer,RENOL INTEGRATED,Lagos,LA,NG,en,Lagos,profdir,06/02/2019 21:56,"The <b>Network</b> Administrator is responsible for the IT <b>Network</b> infrastructure, identifying <b>network</b> requirements, installing upgrades, monitoring network…",http://ng.indeed.com/viewjob?jk=e3eb2627bd016035&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vPcdQlfEtulsIynrXotCnN5vFSIFCoViYGH_IR6zq7_M&indpubnum=9091824477922251&atk=1dlmlicsg4rl2801,"indeed_clk(this,'5488');",6.45407,3.39467,e3eb2627bd016035,FALSE,FALSE,FALSE,Lagos,7 months ago,
Data Analyst,Data Analyst - Talent Sourcing Associate,GOLDIE SERVICES,,,NG,en,Nigeria,profdir,06/02/2019 21:56,<b>Data</b> <b>Analyst</b> - Talent Sourcing Associate. Have proven working experience as a <b>data</b> <b>analyst</b>. The <b>Data</b> <b>Analyst</b> - Talent Sourcing Associate is charged with…,http://ng.indeed.com/viewjob?jk=080f1f1e036dc53a&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZuoXp2nDRAnybJeMitz0XI8&indpubnum=9091824477922251&atk=1dlmkgtnmolng800,"indeed_clk(this,'8629');",,,080f1f1e036dc53a,FALSE,FALSE,FALSE,Nigeria,7 months ago,
Data Analyst,Business Intelligence Analyst/ Database Administrator,GOLDIE SERVICES,Lagos,LA,NG,en,Lagos,profdir,06/02/2019 21:56,Accept delegated responsibilities for areas of <b>data</b> management and development. Identify process improvements to streamline <b>data</b> collection and report…,http://ng.indeed.com/viewjob?jk=a7e26f209d23ef99&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZlaD0LCPKm9I7h8v0UqTIv8&indpubnum=9091824477922251&atk=1dlmkh17mf0bg800,"indeed_clk(this,'2214');",6.45407,3.39467,a7e26f209d23ef99,FALSE,FALSE,FALSE,Lagos,7 months ago,
Network Engineer,Electrical Engineer,Zinka Resources,Lagos,LA,NG,en,Lagos,profdir,06/02/2019 21:57,Maintains professional and technical knowledge by attending educational workshops reviewing professional publications establishing personal networks…,http://ng.indeed.com/viewjob?jk=948386424b5f0540&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vPcdQlfEtulsIynrXotCnN4vYDgJpp70QkV-W9_PCxt8&indpubnum=9091824477922251&atk=1dlmliddc5895800,"indeed_clk(this,'6027');",6.45407,3.39467,948386424b5f0540,FALSE,FALSE,FALSE,Lagos,7 months ago,
Network Engineer,Electrical Engineer,Zinka Resources,Lagos,LA,NG,en,Lagos,profdir,06/02/2019 21:57,Maintains professional and technical knowledge by attending educational workshops reviewing professional publications establishing personal networks…,http://ng.indeed.com/viewjob?jk=948386424b5f0540&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vitcVaufXQz65y0e7uBWkr4vYDgJpp70QkV-W9_PCxt8&indpubnum=9091824477922251&atk=1dlmliduh0jjv000,"indeed_clk(this,'6576');",6.45407,3.39467,948386424b5f0540,FALSE,FALSE,FALSE,Lagos,7 months ago,
